venda_sk,order_id,order_item_id,cliente_sk,produto_sk,tempo_sk,valor_produto,valor_frete,valor_total
98540,e460caed26d4a1eaeb22a07ab55ad640,1,80138,4176,15,44.9,9.09,53.99
98541,e46119979412748c23fd41c1e021f924,1,36967,25455,560,449.9,18.91,468.81
98542,e4612c20fad84db70d164d5278c01d4d,1,5633,11054,246,139.0,30.01,169.01
98543,e4629b63b30cf97fb793509e92dbe84f,1,79282,29284,234,131.9,18.49,150.39
98544,e462b9c1dbe3c306a5b7b78d72dd7f79,1,93954,8479,533,144.99,38.85,183.84
98545,e46475bd25ec0611f7ce2a2f0e63bc8f,1,6949,4856,5,99.99,14.43,114.42
98546,e465563161981f1e1ab4195bf3c1ad4d,1,34326,15926,554,188.16,13.62,201.78
98547,e465c5ff84ef7091d582b275cb0dd7de,1,15438,14346,148,84.99,8.79,93.78
98548,e4660e7b37f233aa52e958994cacaffc,1,44891,16948,232,35.9,16.11,52.01
98549,e466676123a176fc1f9d09856565cb41,1,88598,9424,201,73.9,13.64,87.54
98550,e466da8b1fce311e8469cb62530c18a9,1,88372,13338,238,139.34,12.0,151.34
98551,e468907336f429e8433655cfcd02aca3,1,55602,2685,331,16.0,14.1,30.1
98552,e469c917c3a56975087c1bcae9391a54,1,39177,16152,218,325.0,27.55,352.55
98553,e46bdf3f103d892b73cd32d13062efc5,1,61247,13812,270,198.0,12.89,210.89
98554,e46c1a835d11d387ba01a130d8aa7c12,1,45685,29083,321,239.9,33.28,273.18
98555,e46cadf63ee53cca6065ae0affdd1d83,1,31080,8452,328,61.9,13.55,75.45
98556,e46cc1d437cb15e5f95230f2eabaca67,1,53702,22700,239,49.9,16.54,66.44
98557,e46e94a05d2d44bd56759d2e056649ea,1,84703,25035,212,127.0,13.91,140.91
98558,e46e94a05d2d44bd56759d2e056649ea,2,84703,25035,212,127.0,13.91,140.91
98559,e46f9622385a1b432c5376bc7a3be042,1,64953,11118,184,118.99,16.59,135.58
98560,e46fb157c9df5118079c85e308464b1a,1,26014,22950,471,57.9,16.17,74.07
98561,e46fb51d8715ef0a91c9e18e9d6f2470,1,44080,1277,410,75.0,21.61,96.61
98562,e46feda6e61a3f6fbfb0b230faba9640,1,76184,14744,386,125.0,30.96,155.96
98563,e4701cf302a9b3cc9efc51f06f354ecf,1,6245,22496,123,79.9,19.8,99.7
98564,e470c6e4248f6c0e6b0c0567de82123f,1,68281,2363,423,24.9,12.79,37.69
98565,e470d790c06fa65f0a02de3477502952,1,20141,9655,183,92.0,44.31,136.31
98566,e47110d41905de410a2e6b8e4d9997ef,1,72664,16394,421,71.82,17.75,89.57
98567,e4716dbd1591288ba2bb3def7ff36503,1,96801,29130,79,149.9,27.59,177.49
98568,e471b8e7eaa8fd21277e359033828817,1,50115,15933,153,140.0,9.73,149.73
98569,e471d6505cc20e9f3dbb8a6645eb57be,1,97927,964,522,35.0,7.51,42.51
98570,e47353f32490612c3a0666507c09b8fb,1,37772,17850,355,13.99,7.78,21.77
98571,e4754a75cdbb41cca731528ea407e626,1,66361,14793,471,99.9,17.95,117.85
98572,e4757cbf56d456e12fe04d675a220f1b,1,9218,28859,541,120.9,12.8,133.7
98573,e4757cbf56d456e12fe04d675a220f1b,2,9218,28859,541,120.9,12.8,133.7
98574,e475e7ce217d2a677451521dce3d35d2,1,40365,8569,102,144.9,21.5,166.4
98575,e475e7ce217d2a677451521dce3d35d2,2,40365,8569,102,144.9,21.5,166.4
98576,e47696af59942143e9e58d36f8a036a2,1,10047,16895,440,649.99,13.36,663.35
98577,e4774d4c3b28de27487f1caa9de5a6f5,1,70046,18182,604,79.61,17.3,96.91
98578,e4774d4c3b28de27487f1caa9de5a6f5,2,70046,18182,604,79.61,17.3,96.91
98579,e4774d4c3b28de27487f1caa9de5a6f5,3,70046,18182,604,79.61,17.3,96.91
98580,e4774d4c3b28de27487f1caa9de5a6f5,4,70046,18182,604,79.61,17.3,96.91
98581,e478568cc3d592abd0ea9dde224012af,1,60576,15078,16,129.9,39.83,169.73
98582,e478568cc3d592abd0ea9dde224012af,2,60576,12697,16,89.9,1.73,91.63
98583,e4792daf8d9ddb74de6985c5d6980409,1,59626,5114,167,95.0,34.04,129.04
98584,e4798e36e5f3fb9c75a695fdb0a2936a,1,80969,29112,75,22.9,8.27,31.17
98585,e47a63ad65b54953702eae37cb14632b,1,34730,1085,160,72.9,19.7,92.6
98586,e47a8012e0dd88afbd837b0c7e2df011,1,68410,29887,140,118.0,20.17,138.17
98587,e47a8c70f93fbf49317a66dffd051012,1,31084,4286,151,190.0,12.83,202.83
98588,e47ac2609ce0ccd8dab33391118792fb,1,44198,4199,203,14.9,19.04,33.94
98589,e47b03f344feda17a582c2aa3a734e9d,1,44628,11242,82,99.99,11.79,111.78
98590,e47bfd40dd32463a27120cccaaf5aad9,1,56227,15122,30,139.9,9.79,149.69
98591,e47cf59b2f0c948b9520ccc50786f38d,1,57234,24050,182,200.0,17.84,217.84
98592,e4803f41016244f8ce3dca5bb8b37aee,1,73817,2569,277,199.99,74.35,274.34
98593,e4803f41016244f8ce3dca5bb8b37aee,2,73817,2569,277,199.99,74.35,274.34
98594,e48050e10ceca27e33d705b4f1adf5c3,1,87111,28011,91,30.0,9.19,39.19
98595,e48050e10ceca27e33d705b4f1adf5c3,2,87111,23728,91,24.9,18.39,43.29
98596,e4805728ef2799ec455a63ddd08aa52e,1,81398,31877,38,76.9,28.94,105.84
98597,e4805728ef2799ec455a63ddd08aa52e,2,81398,25815,38,76.9,28.93,105.83
98598,e4805728ef2799ec455a63ddd08aa52e,3,81398,8726,38,76.9,28.94,105.84
98599,e480a56eae420b7fbb29dbca2a7a21c0,1,42737,6309,336,81.0,17.78,98.78
98600,e481de0886580ccf9ce6552dbdd61a88,1,64382,27549,132,39.9,12.48,52.38
98601,e481ee461ff8fe2c3bd50f798e13b2f8,1,33483,32841,126,19.9,15.1,35.0
98602,e481f51cbdc54678b7cc49136f2d6af7,1,70297,2350,1,29.99,8.72,38.71
98603,e48247404129e18919a1425efabcf422,1,76229,26253,193,84.9,23.44,108.34
98604,e48247404129e18919a1425efabcf422,2,76229,6870,193,89.9,2.04,91.94
98605,e4825515f8ef501b2887a2ad0685621a,1,36944,29200,594,24.9,20.8,45.7
98606,e482f259469e05f33b22cda9a76b47cb,1,75428,5391,218,279.99,25.34,305.33
98607,e4843f518acd76cc4c3bf8731b18f57f,1,98707,11830,513,29.99,15.1,45.09
98608,e4849b3975c58be6cdc305f07ab355fd,1,72728,9484,70,119.0,13.13,132.13
98609,e484f4c3e8793e447052654990533c23,1,76813,22871,466,259.9,18.26,278.16
98610,e485751217522068a393e874ed8b5298,1,73016,28727,70,30.0,12.87,42.87
98611,e485cebb1f3688deebd5e6ed3d5c18b5,1,13073,13431,21,69.9,13.08,82.98
98612,e4865416690d1f1fdad49bc94f871de6,1,23743,10167,188,39.9,9.74,49.64
98613,e48714c58c7f24c9680410f70af4a962,1,31903,27058,326,55.99,12.83,68.82
98614,e487ce7714f24d747f3a5fd3adb68273,1,22055,12904,602,166.33,18.59,184.92
98615,e488cc26536e9d4857ff7e4605f3220d,1,10283,11365,325,69.9,16.19,86.09
98616,e488e6bcbb9d0e1aa301b9c649dbc5fe,1,97354,1456,213,167.99,16.94,184.93
98617,e48949fd6c2be8f0fa6dd91af8f0f50e,1,61463,32933,487,139.99,20.17,160.16
98618,e48aa0d2dcec3a2e87348811bcfdf22b,1,71783,30787,516,46.9,11.85,58.75
98619,e48b09695cacd2726aef9ef0e3730b47,1,46177,23399,218,37.99,11.73,49.72
98620,e48b8d245a4e83db60a76367fe7ffad2,1,59741,290,93,45.9,11.85,57.75
98621,e48b8d245a4e83db60a76367fe7ffad2,2,59741,290,93,45.9,11.85,57.75
98622,e48b8d245a4e83db60a76367fe7ffad2,3,59741,290,93,45.9,11.85,57.75
98623,e48bb443eafd409648c33de1ad435eb8,1,50374,13068,590,123.78,16.08,139.86
98624,e48bf703c3d5e80776e4d036425edddb,1,17349,15757,320,28.99,7.78,36.77
98625,e48c42a05954c6542e0631596bfb6fe2,1,52968,29799,92,79.9,9.31,89.21
98626,e48db3b231e0ad61656e81b4c9311dad,1,36229,10642,469,59.9,20.87,80.77
98627,e48f28e15158bd10b02972eae44c8e7e,1,87251,32210,75,124.99,18.59,143.58
98628,e48f28e15158bd10b02972eae44c8e7e,2,87251,32210,75,124.99,18.59,143.58
98629,e492e10592b04a630079ea69df092a82,1,98997,9975,221,83.36,16.34,99.7
98630,e494c29003c61332fdf1340bba650cd3,1,14926,29104,259,45.0,42.38,87.38
98631,e494d3df2a8bbfc8541d90f1b7623217,1,79592,15933,443,180.0,10.01,190.01
98632,e495feae6785e3de6da18e3b567982bc,1,44461,14906,256,21.9,14.1,36.0
98633,e4962e485218f19e917d64b00c4afe7c,1,45213,27130,327,69.0,14.23,83.23
98634,e49756b486c722bb970c4cadf35a2cc3,1,62499,32154,64,89.9,14.38,104.28
98635,e4976703cb59f3424cc6f2058d0dc7fe,1,82019,26065,132,79.9,14.29,94.19
98636,e497e633dd1b677fbebaaf15c973e903,1,21661,13158,123,249.9,107.26,357.16
98637,e497f72041dc38eaa6794c1c143e8005,1,97697,22186,522,135.0,9.11,144.11
98638,e4986bb2932a43462ff2ff1751af9ae5,1,31737,3909,84,31.9,15.23,47.13
98639,e4992b3b826ff19edba39e9a4d9dae26,1,15734,26041,117,1429.9,70.29,1500.19
98640,e49a1046c2917c7dd73d6f9ae9a94afb,1,82547,26821,250,427.0,45.02,472.02
98641,e49a75711850aedf4206b050286373a1,1,54805,27499,249,215.56,21.91,237.47
98642,e49d0607832db7c3b1343764225d8df6,1,45308,16152,87,330.0,10.07,340.07
98643,e49d2358f7bb8587895c7cb6cd635396,1,60624,5604,327,138.9,21.77,160.67
98644,e49d66c37f294666b5c6ef847567226d,1,71086,19274,83,86.9,14.34,101.24
98645,e49d81cefb427df79734efdb90023352,1,92168,26192,596,25.9,10.96,36.86
98646,e49e382e440b76f65be6ce311948835c,1,97619,9175,430,55.0,19.36,74.36
98647,e49e382e440b76f65be6ce311948835c,2,97619,9175,430,55.0,19.36,74.36
98648,e49e93b813e0ac281b65ed9e24b2a012,1,54562,20819,153,389.9,14.23,404.13
98649,e4a03aa31a44aef0f584dff623119c72,1,27276,3852,238,24.53,15.27,39.8
98650,e4a03f1067b6f71cfad04c77a586d208,1,24675,12209,159,39.99,9.66,49.65
98651,e4a0627e35b5bb50621fc55c9ccc7ea2,1,26879,19748,166,49.9,14.16,64.06
98652,e4a15d634030ab198f2c262701ef1a43,1,27535,31801,519,566.88,19.04,585.92
98653,e4a1a7de8d097ef8862da4fa66798f53,1,51752,28368,144,120.0,9.66,129.66
98654,e4a25d24b8ace6dee14556ace31e9ff2,1,7905,28512,36,99.99,16.67,116.66
98655,e4a4383d0ef8c742a8c2c58be61b9722,1,93195,16872,518,119.99,14.59,134.58
98656,e4a4be9057b0723c5014f56c6d4ba6ca,1,67916,27517,18,35.99,8.72,44.71
98657,e4a4e438b4d2f4b43f3831c332beb438,1,96802,27685,86,49.0,19.25,68.25
98658,e4a53fe147c7b6b2fbd68ebf30c48226,1,18132,2592,492,19.9,16.79,36.69
98659,e4a53fe147c7b6b2fbd68ebf30c48226,2,18132,2592,492,19.9,16.79,36.69
98660,e4a657b5747128e2b9e52f25e8255155,1,4223,14168,166,110.0,67.69,177.69
98661,e4a664fb766c91a75ec091362183c42f,1,29483,10941,102,49.0,7.78,56.78
98662,e4a8c46a68d36806c7eece77ed233a3d,1,96711,14543,471,39.6,13.37,52.97
98663,e4a8c46a68d36806c7eece77ed233a3d,2,96711,14543,471,39.6,13.37,52.97
98664,e4a8c46a68d36806c7eece77ed233a3d,3,96711,14543,471,39.6,13.37,52.97
98665,e4a95c672918cd518a26dd7426ddd817,1,53997,4285,401,250.0,23.32,273.32
98666,e4a9759ef4977b2303b79da089cc865f,1,28928,19819,402,99.9,11.9,111.8
98667,e4a9d5a37203129914a3e9371fd5af07,1,83970,1892,448,33.87,18.23,52.1
98668,e4aa018162dfefca470cf4f157306eed,1,82296,32667,167,96.0,17.41,113.41
98669,e4aac63ea6f6b75b6d91ead05207fb43,1,65566,1629,390,129.99,8.16,138.15
98670,e4ab47067c4cce118537efb1938f87dc,1,74011,14052,65,53.9,25.21,79.11
98671,e4abb8fe0937a88e04513430b69d268e,1,94268,27698,67,23.9,10.96,34.86
98672,e4ace38893f7d4e22939778dd93b3dee,1,63844,27348,420,29.99,12.87,42.86
98673,e4ad38b7d367f170920f47916776a66e,1,29676,8360,284,299.9,157.01,456.91
98674,e4af24dd6ee24be6d64c1adbd58819bb,1,50583,5726,25,79.9,16.53,96.43
98675,e4b054cad5be6beb018f30ae256b1672,1,86188,22146,222,109.9,20.01,129.91
98676,e4b08027ba9629dd5aee79bff0dcf804,1,92649,29349,203,105.0,23.89,128.89
98677,e4b0a27c86f8084e7e42e7602ecd6b29,1,5874,19043,277,109.99,31.8,141.79
98678,e4b2030986f453ba45c63a508073e3d3,1,50750,6071,26,129.0,124.07,253.07
98679,e4b35ca9f1267c27309ebb5b2afc0587,1,80311,30003,128,31.9,16.79,48.69
98680,e4b40fda48f1528f2b88921fa069b2ac,1,67093,22721,166,118.0,17.54,135.54
98681,e4b437b9b4e691fcbeda579782c84954,1,30547,2377,93,10.99,34.15,45.14
98682,e4b53293134babaa7d3b418659ead610,1,79393,19365,189,359.0,17.39,376.39
98683,e4b5604780e8b0ba35b9335194254b33,1,50089,11493,270,148.99,17.48,166.47
98684,e4b5eb77d6eca2730a7ed8e9abaf4db2,1,74203,24807,512,249.9,71.48,321.38
98685,e4b6c905d44429690681370d35c93c00,1,45063,19658,527,225.0,55.83,280.83
98686,e4b6df3eb118302bd304c9d02ca19afd,1,88710,8333,288,379.9,34.26,414.16
98687,e4b6df3eb118302bd304c9d02ca19afd,2,88710,8333,288,379.9,34.26,414.16
98688,e4b774f7fa2c4ce8052731dfeb5cc3f2,1,78780,26934,46,59.0,22.34,81.34
98689,e4b7be2ee017ee255fb5c03eab0cc09b,1,13355,19218,435,18.9,16.05,34.95
98690,e4b8672f8079cde3f79ec04e8d22a842,1,87312,290,412,45.9,11.85,57.75
98691,e4b86afb67e591d71050d108a2672dbb,1,80930,18648,123,63.9,11.95,75.85
98692,e4b96fef250adf4067371705b2289e3c,1,86001,1913,237,29.99,16.11,46.1
98693,e4b96fef250adf4067371705b2289e3c,2,86001,1913,237,29.99,16.11,46.1
98694,e4ba1a004c49a4399b0cd95fdc64a7e4,1,27939,31767,30,105.9,16.5,122.4
98695,e4ba1a004c49a4399b0cd95fdc64a7e4,2,27939,7359,30,105.9,16.5,122.4
98696,e4bdc363e2eda01d30176e4467b12cb3,1,14936,23020,479,72.0,26.44,98.44
98697,e4bdc363e2eda01d30176e4467b12cb3,2,14936,23020,479,72.0,26.44,98.44
98698,e4be13e2fd66a70ce8fb95ce428a8709,1,18707,6412,111,49.9,22.85,72.75
98699,e4be5aacc6848e44f045dfeb0e005447,1,77064,26390,57,23.48,16.28,39.76
98700,e4be5aacc6848e44f045dfeb0e005447,2,77064,13241,57,23.48,7.42,30.9
98701,e4bed70dad1c8ff6bfb51ce87e9df866,1,69302,11521,180,227.07,30.38,257.45
98702,e4bf4cf0817d499ec9e8807b121129f7,1,43350,18142,180,339.2,15.39,354.59
98703,e4c01d7732af07fff2a3e083d93f0581,1,21237,27130,235,39.0,8.29,47.29
98704,e4c09ee4522daa0f32bd2e6b2f5ed048,1,37362,27761,40,884.0,30.27,914.27
98705,e4c2e14a7b74c353045f9b611e4e87f7,1,91785,17411,552,84.9,13.61,98.51
98706,e4c412c45813fd2fdd6e1fa72b69425a,1,77506,4441,62,18.5,15.23,33.73
98707,e4c412c45813fd2fdd6e1fa72b69425a,2,77506,4441,62,18.5,15.23,33.73
98708,e4c509134655c5ab30ba6d298fc5d216,1,86597,9216,235,29.9,7.87,37.77
98709,e4c540c341b9a50b1a1b28e71867eb5b,1,67094,15700,140,189.9,8.59,198.49
98710,e4c540c341b9a50b1a1b28e71867eb5b,2,67094,9393,140,115.0,8.59,123.59
98711,e4c540c341b9a50b1a1b28e71867eb5b,3,67094,18696,140,229.9,8.59,238.49
98712,e4c5944219ba806a2c6bc1596facb602,1,91011,21798,230,34.9,15.11,50.01
98713,e4c6165044d2aacdc886826704d0ba2f,1,62221,32364,229,240.9,16.44,257.34
98714,e4c77eec895c98ee6919f8d872614ee5,1,43268,859,368,78.9,13.91,92.81
98715,e4c9031df14928b20f99e53c11d6e1d4,1,78609,3803,242,27.9,7.94,35.84
98716,e4caa41927fbe29b65e8a4b2b34a7b94,1,9395,19053,285,349.9,18.62,368.52
98717,e4cae0f91047eab49c97f44ca3a8ba69,1,74578,5823,208,79.99,15.44,95.43
98718,e4cb234bf724fa255f0ecd4d95f72a9f,1,61724,14031,271,95.0,46.97,141.97
98719,e4cbb88fcf9a02837b22b1f6f812a9ed,1,17799,29559,156,84.5,22.52,107.02
98720,e4cc055d67f6ad3ce2fcf56e16eb96b5,1,60058,3178,495,19.9,26.61,46.51
98721,e4ccaabafa125b3b39a9331b0abced9d,1,15104,3523,597,49.99,11.17,61.16
98722,e4ce7e9f0b81f2de2415e30494021d2c,1,16617,27579,346,126.63,16.86,143.49
98723,e4cf3be0bfaec7868f5c8ac4f977f997,1,22228,1750,64,23.99,15.1,39.09
98724,e4cf57dc41ad53ef127bb5cad28a8d9d,1,76818,12601,451,16.99,16.79,33.78
98725,e4d06000ac16498e7b6b7614cf7a4b09,1,58740,23193,408,68.3,15.24,83.54
98726,e4d07b09a7d7d1c61e31063438ce6e14,1,14423,18312,121,14.0,15.23,29.23
98727,e4d08950321814112909360f9dca2e3d,1,63059,29234,503,200.0,15.01,215.01
98728,e4d119e7381ee6074eb45934cad67286,1,10196,12630,490,79.99,16.53,96.52
98729,e4d17d00b2f18f1898c9449c1e7a8e09,1,61439,16152,13,325.0,27.55,352.55
98730,e4d1be2964413777e6122970a3c1f675,1,10653,19053,285,349.9,31.96,381.86
98731,e4d1d4db8773f78303824f42f130c88f,1,916,11249,211,179.49,9.45,188.94
98732,e4d2316908e7852424fa2c997f0e3283,1,41413,794,29,110.0,18.65,128.65
98733,e4d23e4aa01e7ed940ad8a6c2e94934e,1,40305,29965,245,72.62,9.34,81.96
98734,e4d30fd714b8811d4c77924ca7e95c42,1,71157,18014,413,56.97,16.16,73.13
98735,e4d3feeb8db71932f3211bb585169c4a,1,66327,19407,114,68.9,13.05,81.95
98736,e4d54c2566ec92a7c50a268c87242065,1,52701,32748,218,40.5,14.1,54.6
98737,e4d596db544346c4bfb27ed2a0f74c8b,1,27975,18194,244,119.0,18.08,137.08
98738,e4d61351ce186ccc134b684f991a3abd,1,91772,20177,54,84.9,17.84,102.74
98739,e4d70620497883d192090b7a6d48441d,1,4277,11384,44,14.9,42.38,57.28
98740,e4d760499e9cf7d9e555ac7206aa45bc,1,63365,26467,448,63.2,18.3,81.5
98741,e4d760499e9cf7d9e555ac7206aa45bc,2,63365,26467,448,63.2,18.3,81.5
98742,e4d88b96fb1801eb436496008e848e1a,1,59367,23625,85,179.0,26.53,205.53
98743,e4d8efa70d39268e478a400cd60f6e05,1,26263,31748,270,75.4,13.55,88.95
98744,e4d96e6ad34780ade40c4b6dc2745a04,1,63524,7077,107,109.9,12.47,122.37
98745,e4d96e6ad34780ade40c4b6dc2745a04,2,63524,31388,107,109.9,12.47,122.37
98746,e4d9e2f02a048ae46330e966d1a8caa3,1,87250,29569,184,122.99,9.06,132.05
98747,e4dba31c8df21a1169949334f2639889,1,67747,10708,183,140.0,25.11,165.11
98748,e4dbab8bc2ed64c1bfeb63cf0765c0c1,1,18729,31616,443,105.0,13.07,118.07
98749,e4dc8dc4e8f573a596b576458c01ce91,1,24144,26763,344,20.0,8.29,28.29
98750,e4dd475ba157a8f4d4dd4f0b8e7c92b3,1,85874,1837,144,72.0,12.0,84.0
98751,e4dd49ba0611671232dcae9e0dc08206,1,23018,18800,280,75.9,12.66,88.56
98752,e4de4d75a4d1e6b3dc57a3d94922023f,1,5378,6305,86,58.86,18.51,77.37
98753,e4de6d53ecff736bc68804b0b6e9f635,1,57340,15317,76,179.99,51.13,231.12
98754,e4dedbcf41b39d53b8ac735d22ce670c,1,4399,13177,286,19.9,11.85,31.75
98755,e4df16cb9093d2bcb0f6d3df3b49507e,1,57357,27685,310,49.0,7.78,56.78
98756,e4df6dfaef8b7e7cc89edb8a6efe60c2,1,3613,18008,50,28.9,13.54,42.44
98757,e4dfcaf56a2c7a993710bbc5d10a3d06,1,16952,14052,582,49.9,13.43,63.33
98758,e4dfdab4dc28a8727655a0f0a19224b2,1,44700,18812,255,500.0,15.94,515.94
98759,e4dffee41f8592aed45c0e12c872a731,1,59071,7666,498,174.9,21.67,196.57
98760,e4e033a16cd8ed51faf3f16bc4d31156,1,40426,19776,85,129.99,14.51,144.5
98761,e4e0b1913652739070617b6a336a6ca5,1,83201,26280,197,14.49,7.87,22.36
98762,e4e0b1913652739070617b6a336a6ca5,2,83201,26280,197,14.49,7.87,22.36
98763,e4e0be4d6409eac95f01919debf6ca7a,1,22457,25654,144,96.9,19.92,116.82
98764,e4e28f77bd50442ca9e5d0b0fd55c7bc,1,49695,5260,345,109.9,15.87,125.77
98765,e4e3903e4a2fedf6bc3b6e40262e05c1,1,43564,15933,303,180.0,9.56,189.56
98766,e4e3b896819586eea806108a108aad30,1,52083,23975,137,80.0,7.82,87.82
98767,e4e3babab4d0f208cb6963df2458709d,1,54512,32147,54,79.0,13.57,92.57
98768,e4e462ff0798860b3e1e34b1a433dd72,1,67240,4492,558,11.99,17.78,29.77
98769,e4e486faca6effbf54e6325fd207319f,1,78687,11210,266,119.34,18.09,137.43
98770,e4e6269506ecfa4a94ac0188f2aa387c,1,59365,21823,295,43.98,19.5,63.48
98771,e4e6eaed893d267970fdfae82dde8715,1,87731,19053,38,299.0,15.82,314.82
98772,e4e717f3f0c93f0a6d94ada34afdd009,1,17654,21510,238,36.9,13.6,50.5
98773,e4e7ac3eab5f637e1bbe465706a9e806,1,84046,3048,312,54.99,17.63,72.62
98774,e4e7f051862316f8ef1e82166c55cdea,1,80403,31692,443,90.9,22.96,113.86
98775,e4e87503e23bd920473b4bbe54e015b5,1,30861,15850,444,205.0,18.0,223.0
98776,e4e95d2b1c7eb000eefef2efea68ef15,1,51139,19773,175,53.99,15.13,69.12
98777,e4e9fa1ceb459e9dfebba5e0b09849f3,1,26056,20124,364,69.9,8.86,78.76
98778,e4ebdc36e9be01cc621e8e30394d3eb0,1,71559,15492,334,18.9,2.76,21.66
98779,e4ebdc36e9be01cc621e8e30394d3eb0,2,71559,6811,334,18.9,18.43,37.33
98780,e4edd7f42d1e4c150c41533aee5e7a36,1,45281,24932,590,69.9,11.88,81.78
98781,e4ee5415a0143c9daddc7d4bc0fa0389,1,49466,10670,283,34.9,15.11,50.01
98782,e4eefb7df8e2eb496136dd767d0bf1f0,1,17045,2796,557,89.8,18.51,108.31
98783,e4ef0775ca01d0f6839f7d362041abef,1,79980,15331,239,45.9,15.42,61.32
98784,e4ef736a25347585f1e67bbf8eb476fe,1,45155,27615,67,37.99,10.96,48.95
98785,e4f0b379cb8233db68561f79f774988d,1,34656,3619,57,48.9,16.11,65.01
98786,e4f0fb907ebf79c450a8646d85c36d62,1,82511,7478,45,94.95,16.42,111.37
98787,e4f554199fc4df9e7b805b6a452de525,1,83400,2529,210,9.99,7.39,17.38
98788,e4f57706cb8a6fe9b5b33f944807fa03,1,72199,3996,150,19.9,10.96,30.86
98789,e4f5793a41c3b7fc06fc62b75a8ecb47,1,3995,21773,279,69.9,23.9,93.8
98790,e4f669bb9b79875231a2cf27ab8dd229,1,80041,30508,8,510.0,25.04,535.04
98791,e4f929a2bd281bee714090bdca460bbd,1,24477,23923,400,191.4,67.93,259.33
98792,e4f9b25439f4bf809c79bb4d2ce089ed,1,23264,8884,189,34.0,14.43,48.43
98793,e4f9f2ec9d36b1dd79294049aa6076c4,1,66452,10287,147,69.99,14.58,84.57
98794,e4fa46e65ad5c0c84cffc9dcd3176c66,1,33051,20736,270,109.9,21.26,131.16
98795,e4fb35d5a9461a26a9c1a97a893b3ac9,1,39817,31989,443,9.9,14.1,24.0
98796,e4fbee33c090a0bb7899c33f71539524,1,44415,14528,396,103.99,16.98,120.97
98797,e4fe3e1517012062f793eccf51260009,1,79845,29206,310,169.9,82.01,251.91
98798,e4fe84926e03b0030e643318464be6a7,1,77021,27567,1,199.99,17.16,217.15
98799,e5008df106f13cd85c17c69d0f6bd176,1,24056,11919,91,241.1,43.91,285.01
98800,e5008df106f13cd85c17c69d0f6bd176,2,24056,4583,91,143.8,30.2,174.0
98801,e50118751e7505e22fb6491d648be823,1,81947,13241,194,23.48,6.36,29.84
98802,e50118751e7505e22fb6491d648be823,2,81947,26390,194,23.48,20.93,44.41
98803,e50118751e7505e22fb6491d648be823,3,81947,26390,194,23.48,20.93,44.41
98804,e50118751e7505e22fb6491d648be823,4,81947,26390,194,23.48,20.93,44.41
98805,e50118751e7505e22fb6491d648be823,5,81947,13241,194,23.48,6.36,29.84
98806,e503810be7ff9fce3bffb662632b4479,1,53358,22808,113,34.99,7.78,42.77
98807,e5040a92f4219085e9a7a4b6416512de,1,85044,20960,552,49.9,15.1,65.0
98808,e504f586e9ffc862cad95482af740af4,1,18888,31416,498,59.9,29.35,89.25
98809,e505d250be8a8291d1d8d96adf8c3539,1,66858,6053,592,29.9,17.19,47.09
98810,e50cc13e9d831cb739ab84fe5d7fd249,1,5713,11219,512,199.99,16.28,216.27
98811,e50d7ddc8da687eef58e56ea9444d302,1,98181,19749,385,129.9,14.78,144.68
98812,e50fcda6d7d9a1e22b4d9d1d65ae8224,1,66929,15570,62,39.9,12.01,51.91
98813,e5100188966a71404b1ac65f51487cb4,1,47000,4205,61,46.4,16.52,62.92
98814,e5121f24a3ef1cb4b742aba33736755e,1,3477,16159,160,99.0,18.79,117.79
98815,e512a1c0f56b158f913abc3cd64933d4,1,54278,1919,354,110.99,36.1,147.09
98816,e512a1c0f56b158f913abc3cd64933d4,2,54278,1919,354,110.99,36.1,147.09
98817,e5141c749e377be251981ba3ff55b1e7,1,60307,31808,106,79.9,8.72,88.62
98818,e51478e7e277a83743b6f9991dbfa3fb,1,39786,4581,326,89.99,13.07,103.06
98819,e517f71dc88296f054e8c386ddce3069,1,55307,19323,76,99.99,16.95,116.94
98820,e51859ab3a4df4a9dd8d6f60a060148b,1,91794,30997,413,849.99,14.14,864.13
98821,e519605fdd48a30db0db34bd66f8502e,1,87513,23773,36,59.9,7.71,67.61
98822,e51a65b081fdd3d9ae9c8935d326990f,1,96213,24751,63,56.99,13.98,70.97
98823,e51a65b081fdd3d9ae9c8935d326990f,2,96213,24751,63,56.99,13.98,70.97
98824,e51a9885ddaf8cc8e4a5f760fa7992bb,1,87262,5322,262,39.9,22.21,62.11
98825,e51b03b501b229c0921929d10f0a36bb,1,86773,15015,415,348.99,38.38,387.37
98826,e51c3cf4bfd09ebd8f6d0174af3ed628,1,80941,32036,307,49.9,10.96,60.86
98827,e51d5fd82a186a64728b4de03b0fd8f8,1,35549,19531,154,69.9,16.25,86.15
98828,e51e22905bd012eb967f86fa08194f43,1,13897,28881,121,35.0,16.32,51.32
98829,e51ec609bcc1f3b43e5b77285c4cfaf1,1,43589,5109,332,106.0,22.45,128.45
98830,e520f0510b121c81ee4602e3851642af,1,89142,30527,130,277.99,68.82,346.81
98831,e5220ef7f976cab4427f16a5e1d6c29c,1,6472,13985,82,64.99,27.51,92.5
98832,e52223f2c81fa3a68e1bbd37037abc5c,1,88737,29112,155,24.0,15.1,39.1
98833,e5238e84a4c88c17a350b92645006c61,1,66177,13686,117,131.0,47.22,178.22
